MMSI#;IMO#;Kallesignal;Skipsnavn;Passeringer;Tidspunkt (UTC);Skipstype;BT;DWT;L;B;H;D;Land
258177000;9257448;LLVI;LADEJARL;1;18.06.2021 16:41;Passenger Ship;490;50;37,59999847;10,10000038;0;0;NORGE
258177000;9257448;LLVI;LADEJARL;1;19.03.2021 17:45;Passenger Ship;490;50;37,59999847;10,10000038;0;0;NORGE
258177000;9257448;LLVI;LADEJARL;1;18.06.2021 16:26;Passenger Ship;490;50;37,59999847;10,10000038;0;0;NORGE
258177000;9257448;LLVI;LADEJARL;1;10.03.2021 09:45;Passenger Ship;490;50;37,59999847;10,10000038;0;0;NORGE
258177000;9257448;LLVI;LADEJARL;1;23.10.2021 20:15;Passenger Ship;490;50;37,59999847;10,10000038;0;0;NORGE
258177000;9257448;LLVI;LADEJARL;1;23.10.2021 15:30;Passenger Ship;490;50;37,59999847;10,10000038;0;0;NORGE
258177000;9257448;LLVI;LADEJARL;1;20.08.2021 14:06;Passenger Ship;490;50;37,59999847;10,10000038;0;0;NORGE
258177000;9257448;LLVI;LADEJARL;1;22.09.2021 09:00;Passenger Ship;490;50;37,59999847;10,10000038;0;0;NORGE
258177000;9257448;LLVI;LADEJARL;1;18.06.2021 14:21;Passenger Ship;490;50;37,59999847;10,10000038;0;0;NORGE
258177000;9257448;LLVI;LADEJARL;1;22.09.2021 11:01;Passenger Ship;490;50;37,59999847;10,10000038;0;0;NORGE
258177000;9257448;LLVI;LADEJARL;1;22.09.2021 12:46;Passenger Ship;490;50;37,59999847;10,10000038;0;0;NORGE
258177000;9257448;LLVI;LADEJARL;1;18.06.2021 14:06;Passenger Ship;490;50;37,59999847;10,10000038;0;0;NORGE
258177000;9257448;LLVI;LADEJARL;1;28.01.2021 10:35;Passenger Ship;490;50;37,59999847;10,10000038;0;0;NORGE
258177000;9257448;LLVI;LADEJARL;1;28.01.2021 10:20;Passenger Ship;490;50;37,59999847;10,10000038;0;0;NORGE
258177000;9257448;LLVI;LADEJARL;1;28.01.2021 06:46;Passenger Ship;490;50;37,59999847;10,10000038;0;0;NORGE
258177000;9257448;LLVI;LADEJARL;1;28.01.2021 06:30;Passenger Ship;490;50;37,59999847;10,10000038;0;0;NORGE
258177000;9257448;LLVI;LADEJARL;1;18.06.2021 11:36;Passenger Ship;490;50;37,59999847;10,10000038;0;0;NORGE
258177000;9257448;LLVI;LADEJARL;1;18.06.2021 08:46;Passenger Ship;490;50;37,59999847;10,10000038;0;0;NORGE
258177000;9257448;LLVI;LADEJARL;1;03.02.2021 06:46;Passenger Ship;490;50;37,59999847;10,10000038;0;0;NORGE
258177000;9257448;LLVI;LADEJARL;1;10.03.2021 20:59;Passenger Ship;490;50;37,59999847;10,10000038;0;0;NORGE
258177000;9257448;LLVI;LADEJARL;1;17.09.2021 16:45;Passenger Ship;490;50;37,59999847;10,10000038;0;0;NORGE
258177000;9257448;LLVI;LADEJARL;1;27.01.2022 06:46;Passenger Ship;490;50;37,59999847;10,10000038;0;0;NORGE
258177000;9257448;LLVI;LADEJARL;1;18.06.2021 05:51;Passenger Ship;490;50;37,59999847;10,10000038;0;0;NORGE
258177000;9257448;LLVI;LADEJARL;1;18.06.2021 05:21;Passenger Ship;490;50;37,59999847;10,10000038;0;0;NORGE
258177000;9257448;LLVI;LADEJARL;1;17.09.2021 16:15;Passenger Ship;490;50;37,59999847;10,10000038;0;0;NORGE
258177000;9257448;LLVI;LADEJARL;1;17.09.2021 14:22;Passenger Ship;490;50;37,59999847;10,10000038;0;0;NORGE
258177000;9257448;LLVI;LADEJARL;1;17.09.2021 14:05;Passenger Ship;490;50;37,59999847;10,10000038;0;0;NORGE
258177000;9257448;LLVI;LADEJARL;1;20.08.2021 14:21;Passenger Ship;490;50;37,59999847;10,10000038;0;0;NORGE
258177000;9257448;LLVI;LADEJARL;1;22.10.2021 04:20;Passenger Ship;490;50;37,59999847;10,10000038;0;0;NORGE
258177000;9257448;LLVI;LADEJARL;1;24.10.2021 19:28;Passenger Ship;490;50;37,59999847;10,10000038;0;0;NORGE
258177000;9257448;LLVI;LADEJARL;1;24.10.2021 17:00;Passenger Ship;490;50;37,59999847;10,10000038;0;0;NORGE
258177000;9257448;LLVI;LADEJARL;1;24.10.2021 10:57;Passenger Ship;490;50;37,59999847;10,10000038;0;0;NORGE
258177000;9257448;LLVI;LADEJARL;1;24.10.2021 08:45;Passenger Ship;490;50;37,59999847;10,10000038;0;0;NORGE
258177000;9257448;LLVI;LADEJARL;1;27.01.2022 10:06;Passenger Ship;490;50;37,59999847;10,10000038;0;0;NORGE
258177000;9257448;LLVI;LADEJARL;1;27.01.2022 10:37;Passenger Ship;490;50;37,59999847;10,10000038;0;0;NORGE
258177000;9257448;LLVI;LADEJARL;1;22.10.2021 07:16;Passenger Ship;490;50;37,59999847;10,10000038;0;0;NORGE
258177000;9257448;LLVI;LADEJARL;1;03.02.2021 10:22;Passenger Ship;490;50;37,59999847;10,10000038;0;0;NORGE
258177000;9257448;LLVI;LADEJARL;1;03.02.2021 10:37;Passenger Ship;490;50;37,59999847;10,10000038;0;0;NORGE
258177000;9257448;LLVI;LADEJARL;1;22.10.2021 12:45;Passenger Ship;490;50;37,59999847;10,10000038;0;0;NORGE
258177000;9257448;LLVI;LADEJARL;1;02.02.2021 10:20;Passenger Ship;490;50;37,59999847;10,10000038;0;0;NORGE
258177000;9257448;LLVI;LADEJARL;1;27.01.2022 15:09;Passenger Ship;490;50;37,59999847;10,10000038;0;0;NORGE
258177000;9257448;LLVI;LADEJARL;1;22.10.2021 15:41;Passenger Ship;490;50;37,59999847;10,10000038;0;0;NORGE
258177000;9257448;LLVI;LADEJARL;1;20.08.2021 16:15;Passenger Ship;490;50;37,59999847;10,10000038;0;0;NORGE
258177000;9257448;LLVI;LADEJARL;1;20.08.2021 16:45;Passenger Ship;490;50;37,59999847;10,10000038;0;0;NORGE
258177000;9257448;LLVI;LADEJARL;1;27.01.2022 06:30;Passenger Ship;490;50;37,59999847;10,10000038;0;0;NORGE
258177000;9257448;LLVI;LADEJARL;1;26.03.2021 17:40;Passenger Ship;490;50;37,59999847;10,10000038;0;0;NORGE
258177000;9257448;LLVI;LADEJARL;1;26.11.2021 17:15;Passenger Ship;490;50;37,59999847;10,10000038;0;0;NORGE
258177000;9257448;LLVI;LADEJARL;1;27.01.2022 15:24;Passenger Ship;490;50;37,59999847;10,10000038;0;0;NORGE
258177000;9257448;LLVI;LADEJARL;1;27.01.2022 18:46;Passenger Ship;490;50;37,59999847;10,10000038;0;0;NORGE
258177000;9257448;LLVI;LADEJARL;1;13.08.2021 16:25;Passenger Ship;490;50;37,59999847;10,10000038;0;0;NORGE
258177000;9257448;LLVI;LADEJARL;1;13.08.2021 16:40;Passenger Ship;490;50;37,59999847;10,10000038;0;0;NORGE
258177000;9257448;LLVI;LADEJARL;1;26.11.2021 17:45;Passenger Ship;490;50;37,59999847;10,10000038;0;0;NORGE
258177000;9257448;LLVI;LADEJARL;1;25.10.2021 15:26;Passenger Ship;490;50;37,59999847;10,10000038;0;0;NORGE
258177000;9257448;LLVI;LADEJARL;1;25.10.2021 12:47;Passenger Ship;490;50;37,59999847;10,10000038;0;0;NORGE
258177000;9257448;LLVI;LADEJARL;1;25.10.2021 07:15;Passenger Ship;490;50;37,59999847;10,10000038;0;0;NORGE
258177000;9257448;LLVI;LADEJARL;1;25.10.2021 04:21;Passenger Ship;490;50;37,59999847;10,10000038;0;0;NORGE
258177000;9257448;LLVI;LADEJARL;1;13.12.2021 12:15;Passenger Ship;490;50;37,59999847;10,10000038;0;0;NORGE
258177000;9257448;LLVI;LADEJARL;1;27.01.2022 19:17;Passenger Ship;490;50;37,59999847;10,10000038;0;0;NORGE
258177000;9257448;LLVI;LADEJARL;1;01.02.2021 10:20;Passenger Ship;490;50;37,59999847;10,10000038;0;0;NORGE
258177000;9257448;LLVI;LADEJARL;1;12.03.2021 21:01;Passenger Ship;490;50;37,59999847;10,10000038;0;0;NORGE
258177000;9257448;LLVI;LADEJARL;1;26.11.2021 15:21;Passenger Ship;490;50;37,59999847;10,10000038;0;0;NORGE
258177000;9257448;LLVI;LADEJARL;1;13.04.2021 18:15;Passenger Ship;490;50;37,59999847;10,10000038;0;0;NORGE
258177000;9257448;LLVI;LADEJARL;1;13.04.2021 17:45;Passenger Ship;490;50;37,59999847;10,10000038;0;0;NORGE
258177000;9257448;LLVI;LADEJARL;1;17.12.2021 15:06;Passenger Ship;490;50;37,59999847;10,10000038;0;0;NORGE
258177000;9257448;LLVI;LADEJARL;1;19.01.2021 16:41;Passenger Ship;490;50;37,59999847;10,10000038;0;0;NORGE
258177000;9257448;LLVI;LADEJARL;1;17.12.2021 15:22;Passenger Ship;490;50;37,59999847;10,10000038;0;0;NORGE
258177000;9257448;LLVI;LADEJARL;1;04.06.2021 11:35;Passenger Ship;490;50;37,59999847;10,10000038;0;0;NORGE
258177000;9257448;LLVI;LADEJARL;1;21.10.2021 08:45;Passenger Ship;490;50;37,59999847;10,10000038;0;0;NORGE
258177000;9257448;LLVI;LADEJARL;1;01.02.2021 18:45;Passenger Ship;490;50;37,59999847;10,10000038;0;0;NORGE
258177000;9257448;LLVI;LADEJARL;1;21.10.2021 11:16;Passenger Ship;490;50;37,59999847;10,10000038;0;0;NORGE
258177000;9257448;LLVI;LADEJARL;1;21.10.2021 17:30;Passenger Ship;490;50;37,59999847;10,10000038;0;0;NORGE
258177000;9257448;LLVI;LADEJARL;1;13.12.2021 18:15;Passenger Ship;490;50;37,59999847;10,10000038;0;0;NORGE
258177000;9257448;LLVI;LADEJARL;1;21.10.2021 20:00;Passenger Ship;490;50;37,59999847;10,10000038;0;0;NORGE
258177000;9257448;LLVI;LADEJARL;1;12.03.2021 18:17;Passenger Ship;490;50;37,59999847;10,10000038;0;0;NORGE
258177000;9257448;LLVI;LADEJARL;1;13.04.2021 14:21;Passenger Ship;490;50;37,59999847;10,10000038;0;0;NORGE
258177000;9257448;LLVI;LADEJARL;1;13.04.2021 14:05;Passenger Ship;490;50;37,59999847;10,10000038;0;0;NORGE
258177000;9257448;LLVI;LADEJARL;1;01.12.2021 09:45;Passenger Ship;490;50;37,59999847;10,10000038;0;0;NORGE
258177000;9257448;LLVI;LADEJARL;1;01.12.2021 12:15;Passenger Ship;490;50;37,59999847;10,10000038;0;0;NORGE
258177000;9257448;LLVI;LADEJARL;1;13.04.2021 09:35;Passenger Ship;490;50;37,59999847;10,10000038;0;0;NORGE
258177000;9257448;LLVI;LADEJARL;1;01.12.2021 18:15;Passenger Ship;490;50;37,59999847;10,10000038;0;0;NORGE
258177000;9257448;LLVI;LADEJARL;1;01.02.2021 19:16;Passenger Ship;490;50;37,59999847;10,10000038;0;0;NORGE
258177000;9257448;LLVI;LADEJARL;1;13.04.2021 09:20;Passenger Ship;490;50;37,59999847;10,10000038;0;0;NORGE
258177000;9257448;LLVI;LADEJARL;1;12.03.2021 12:00;Passenger Ship;490;50;37,59999847;10,10000038;0;0;NORGE
258177000;9257448;LLVI;LADEJARL;1;05.02.2021 15:01;Passenger Ship;490;50;37,59999847;10,10000038;0;0;NORGE
258177000;9257448;LLVI;LADEJARL;1;01.02.2021 15:21;Passenger Ship;490;50;37,59999847;10,10000038;0;0;NORGE
258177000;9257448;LLVI;LADEJARL;1;21.09.2021 15:41;Passenger Ship;490;50;37,59999847;10,10000038;0;0;NORGE
258177000;9257448;LLVI;LADEJARL;1;01.12.2021 21:01;Passenger Ship;490;50;37,59999847;10,10000038;0;0;NORGE
258177000;9257448;LLVI;LADEJARL;1;07.03.2021 16:15;Passenger Ship;490;50;37,59999847;10,10000038;0;0;NORGE
258177000;9257448;LLVI;LADEJARL;1;05.02.2021 06:51;Passenger Ship;490;50;37,59999847;10,10000038;0;0;NORGE
258177000;9257448;LLVI;LADEJARL;1;05.02.2021 15:31;Passenger Ship;490;50;37,59999847;10,10000038;0;0;NORGE
258177000;9257448;LLVI;LADEJARL;1;26.10.2021 17:16;Passenger Ship;490;50;37,59999847;10,10000038;0;0;NORGE
258177000;9257448;LLVI;LADEJARL;1;26.10.2021 11:01;Passenger Ship;490;50;37,59999847;10,10000038;0;0;NORGE
258177000;9257448;LLVI;LADEJARL;1;26.10.2021 08:45;Passenger Ship;490;50;37,59999847;10,10000038;0;0;NORGE
258177000;9257448;LLVI;LADEJARL;1;19.04.2021 17:45;Passenger Ship;490;50;37,59999847;10,10000038;0;0;NORGE
258177000;9257448;LLVI;LADEJARL;1;04.02.2021 10:35;Passenger Ship;490;50;37,59999847;10,10000038;0;0;NORGE
258177000;9257448;LLVI;LADEJARL;1;07.03.2021 13:46;Passenger Ship;490;50;37,59999847;10,10000038;0;0;NORGE
258177000;9257448;LLVI;LADEJARL;1;20.10.2021 04:22;Passenger Ship;490;50;37,59999847;10,10000038;0;0;NORGE
258177000;9257448;LLVI;LADEJARL;1;21.01.2021 05:21;Passenger Ship;490;50;37,59999847;10,10000038;0;0;NORGE
258177000;9257448;LLVI;LADEJARL;1;20.10.2021 07:15;Passenger Ship;490;50;37,59999847;10,10000038;0;0;NORGE
258177000;9257448;LLVI;LADEJARL;1;13.04.2021 05:45;Passenger Ship;490;50;37,59999847;10,10000038;0;0;NORGE
258177000;9257448;LLVI;LADEJARL;1;20.10.2021 13:00;Passenger Ship;490;50;37,59999847;10,10000038;0;0;NORGE
258177000;9257448;LLVI;LADEJARL;1;20.10.2021 15:26;Passenger Ship;490;50;37,59999847;10,10000038;0;0;NORGE
258177000;9257448;LLVI;LADEJARL;1;05.02.2021 06:20;Passenger Ship;490;50;37,59999847;10,10000038;0;0;NORGE
258177000;9257448;LLVI;LADEJARL;1;26.11.2021 15:05;Passenger Ship;490;50;37,59999847;10,10000038;0;0;NORGE
258177000;9257448;LLVI;LADEJARL;1;12.03.2021 09:45;Passenger Ship;490;50;37,59999847;10,10000038;0;0;NORGE
258177000;9257448;LLVI;LADEJARL;1;26.11.2021 12:37;Passenger Ship;490;50;37,59999847;10,10000038;0;0;NORGE
258177000;9257448;LLVI;LADEJARL;1;19.04.2021 05:51;Passenger Ship;490;50;37,59999847;10,10000038;0;0;NORGE
258177000;9257448;LLVI;LADEJARL;1;05.03.2021 17:47;Passenger Ship;490;50;37,59999847;10,10000038;0;0;NORGE
258177000;9257448;LLVI;LADEJARL;1;26.11.2021 09:46;Passenger Ship;490;50;37,59999847;10,10000038;0;0;NORGE
258177000;9257448;LLVI;LADEJARL;1;02.02.2021 06:51;Passenger Ship;490;50;37,59999847;10,10000038;0;0;NORGE
258177000;9257448;LLVI;LADEJARL;1;02.02.2021 06:21;Passenger Ship;490;50;37,59999847;10,10000038;0;0;NORGE
258177000;9257448;LLVI;LADEJARL;1;29.01.2021 06:15;Passenger Ship;490;50;37,59999847;10,10000038;0;0;NORGE
258177000;9257448;LLVI;LADEJARL;1;13.08.2021 14:05;Passenger Ship;490;50;37,59999847;10,10000038;0;0;NORGE
258177000;9257448;LLVI;LADEJARL;1;29.01.2021 06:46;Passenger Ship;490;50;37,59999847;10,10000038;0;0;NORGE
258177000;9257448;LLVI;LADEJARL;1;29.01.2021 09:45;Passenger Ship;490;50;37,59999847;10,10000038;0;0;NORGE
258177000;9257448;LLVI;LADEJARL;1;02.02.2021 19:15;Passenger Ship;490;50;37,59999847;10,10000038;0;0;NORGE
258177000;9257448;LLVI;LADEJARL;1;07.05.2021 16:45;Passenger Ship;490;50;37,59999847;10,10000038;0;0;NORGE
258177000;9257448;LLVI;LADEJARL;1;13.04.2021 05:15;Passenger Ship;490;50;37,59999847;10,10000038;0;0;NORGE
258177000;9257448;LLVI;LADEJARL;1;03.02.2021 06:15;Passenger Ship;490;50;37,59999847;10,10000038;0;0;NORGE
258177000;9257448;LLVI;LADEJARL;1;19.10.2021 09:00;Passenger Ship;490;50;37,59999847;10,10000038;0;0;NORGE
258177000;9257448;LLVI;LADEJARL;1;20.01.2021 20:58;Passenger Ship;490;50;37,59999847;10,10000038;0;0;NORGE
258177000;9257448;LLVI;LADEJARL;1;19.10.2021 11:00;Passenger Ship;490;50;37,59999847;10,10000038;0;0;NORGE
258177000;9257448;LLVI;LADEJARL;1;19.10.2021 17:15;Passenger Ship;490;50;37,59999847;10,10000038;0;0;NORGE
258177000;9257448;LLVI;LADEJARL;1;19.10.2021 19:59;Passenger Ship;490;50;37,59999847;10,10000038;0;0;NORGE
258177000;9257448;LLVI;LADEJARL;1;27.10.2021 15:26;Passenger Ship;490;50;37,59999847;10,10000038;0;0;NORGE
258177000;9257448;LLVI;LADEJARL;1;27.10.2021 12:47;Passenger Ship;490;50;37,59999847;10,10000038;0;0;NORGE
258177000;9257448;LLVI;LADEJARL;1;27.10.2021 07:15;Passenger Ship;490;50;37,59999847;10,10000038;0;0;NORGE
258177000;9257448;LLVI;LADEJARL;1;27.10.2021 04:21;Passenger Ship;490;50;37,59999847;10,10000038;0;0;NORGE
258177000;9257448;LLVI;LADEJARL;1;27.10.2021 03:45;Passenger Ship;490;50;37,59999847;10,10000038;0;0;NORGE
258177000;9257448;LLVI;LADEJARL;1;14.04.2021 18:15;Passenger Ship;490;50;37,59999847;10,10000038;0;0;NORGE
258177000;9257448;LLVI;LADEJARL;1;07.05.2021 16:15;Passenger Ship;490;50;37,59999847;10,10000038;0;0;NORGE
258177000;9257448;LLVI;LADEJARL;1;07.05.2021 14:22;Passenger Ship;490;50;37,59999847;10,10000038;0;0;NORGE
258177000;9257448;LLVI;LADEJARL;1;14.06.2021 14:21;Passenger Ship;490;50;37,59999847;10,10000038;0;0;NORGE
258177000;9257448;LLVI;LADEJARL;1;30.04.2021 08:45;Passenger Ship;490;50;37,59999847;10,10000038;0;0;NORGE
258177000;9257448;LLVI;LADEJARL;1;14.04.2021 17:45;Passenger Ship;490;50;37,59999847;10,10000038;0;0;NORGE
258177000;9257448;LLVI;LADEJARL;1;14.06.2021 14:05;Passenger Ship;490;50;37,59999847;10,10000038;0;0;NORGE
258177000;9257448;LLVI;LADEJARL;1;07.05.2021 14:06;Passenger Ship;490;50;37,59999847;10,10000038;0;0;NORGE
258177000;9257448;LLVI;LADEJARL;1;14.06.2021 09:35;Passenger Ship;490;50;37,59999847;10,10000038;0;0;NORGE
258177000;9257448;LLVI;LADEJARL;1;14.06.2021 09:20;Passenger Ship;490;50;37,59999847;10,10000038;0;0;NORGE
258177000;9257448;LLVI;LADEJARL;1;07.05.2021 05:46;Passenger Ship;490;50;37,59999847;10,10000038;0;0;NORGE
258177000;9257448;LLVI;LADEJARL;1;19.03.2021 15:00;Passenger Ship;490;50;37,59999847;10,10000038;0;0;NORGE
258177000;9257448;LLVI;LADEJARL;1;29.01.2021 12:35;Passenger Ship;490;50;37,59999847;10,10000038;0;0;NORGE
258177000;9257448;LLVI;LADEJARL;1;29.01.2021 15:05;Passenger Ship;490;50;37,59999847;10,10000038;0;0;NORGE
258177000;9257448;LLVI;LADEJARL;1;29.01.2021 15:20;Passenger Ship;490;50;37,59999847;10,10000038;0;0;NORGE
258177000;9257448;LLVI;LADEJARL;1;01.02.2021 10:35;Passenger Ship;490;50;37,59999847;10,10000038;0;0;NORGE
258177000;9257448;LLVI;LADEJARL;1;29.01.2021 17:25;Passenger Ship;490;50;37,59999847;10,10000038;0;0;NORGE
258177000;9257448;LLVI;LADEJARL;1;29.01.2021 17:40;Passenger Ship;490;50;37,59999847;10,10000038;0;0;NORGE
258177000;9257448;LLVI;LADEJARL;1;19.04.2021 18:15;Passenger Ship;490;50;37,59999847;10,10000038;0;0;NORGE
258177000;9257448;LLVI;LADEJARL;1;28.10.2021 18:09;Passenger Ship;490;50;37,59999847;10,10000038;0;0;NORGE
258177000;9257448;LLVI;LADEJARL;1;28.10.2021 11:04;Passenger Ship;490;50;37,59999847;10,10000038;0;0;NORGE
258177000;9257448;LLVI;LADEJARL;1;28.10.2021 08:45;Passenger Ship;490;50;37,59999847;10,10000038;0;0;NORGE
258177000;9257448;LLVI;LADEJARL;1;13.12.2021 21:00;Passenger Ship;490;50;37,59999847;10,10000038;0;0;NORGE
258177000;9257448;LLVI;LADEJARL;1;19.03.2021 15:30;Passenger Ship;490;50;37,59999847;10,10000038;0;0;NORGE
258177000;9257448;LLVI;LADEJARL;1;07.05.2021 05:30;Passenger Ship;490;50;37,59999847;10,10000038;0;0;NORGE
258177000;9257448;LLVI;LADEJARL;1;19.02.2021 15:05;Passenger Ship;490;50;37,59999847;10,10000038;0;0;NORGE
258177000;9257448;LLVI;LADEJARL;1;18.10.2021 04:21;Passenger Ship;490;50;37,59999847;10,10000038;0;0;NORGE
258177000;9257448;LLVI;LADEJARL;1;18.10.2021 07:13;Passenger Ship;490;50;37,59999847;10,10000038;0;0;NORGE
258177000;9257448;LLVI;LADEJARL;1;18.10.2021 12:45;Passenger Ship;490;50;37,59999847;10,10000038;0;0;NORGE
258177000;9257448;LLVI;LADEJARL;1;19.04.2021 05:21;Passenger Ship;490;50;37,59999847;10,10000038;0;0;NORGE
258177000;9257448;LLVI;LADEJARL;1;28.12.2021 06:46;Passenger Ship;490;50;37,59999847;10,10000038;0;0;NORGE
258177000;9257448;LLVI;LADEJARL;1;27.01.2021 19:17;Passenger Ship;490;50;37,59999847;10,10000038;0;0;NORGE
258177000;9257448;LLVI;LADEJARL;1;27.01.2021 18:47;Passenger Ship;490;50;37,59999847;10,10000038;0;0;NORGE
258177000;9257448;LLVI;LADEJARL;1;27.01.2021 15:20;Passenger Ship;490;50;37,59999847;10,10000038;0;0;NORGE
258177000;9257448;LLVI;LADEJARL;1;27.01.2021 15:05;Passenger Ship;490;50;37,59999847;10,10000038;0;0;NORGE
258177000;9257448;LLVI;LADEJARL;1;27.01.2021 10:35;Passenger Ship;490;50;37,59999847;10,10000038;0;0;NORGE
258177000;9257448;LLVI;LADEJARL;1;27.01.2021 10:20;Passenger Ship;490;50;37,59999847;10,10000038;0;0;NORGE
258177000;9257448;LLVI;LADEJARL;1;27.01.2021 06:46;Passenger Ship;490;50;37,59999847;10,10000038;0;0;NORGE
258177000;9257448;LLVI;LADEJARL;1;27.01.2021 06:15;Passenger Ship;490;50;37,59999847;10,10000038;0;0;NORGE
258177000;9257448;LLVI;LADEJARL;1;15.01.2021 14:47;Passenger Ship;490;50;37,59999847;10,10000038;0;0;NORGE
258177000;9257448;LLVI;LADEJARL;1;07.03.2021 08:00;Passenger Ship;490;50;37,59999847;10,10000038;0;0;NORGE
258177000;9257448;LLVI;LADEJARL;1;18.10.2021 15:26;Passenger Ship;490;50;37,59999847;10,10000038;0;0;NORGE
258177000;9257448;LLVI;LADEJARL;1;17.10.2021 08:45;Passenger Ship;490;50;37,59999847;10,10000038;0;0;NORGE
258177000;9257448;LLVI;LADEJARL;1;17.10.2021 11:13;Passenger Ship;490;50;37,59999847;10,10000038;0;0;NORGE
258177000;9257448;LLVI;LADEJARL;1;17.10.2021 17:15;Passenger Ship;490;50;37,59999847;10,10000038;0;0;NORGE
258177000;9257448;LLVI;LADEJARL;1;17.10.2021 19:31;Passenger Ship;490;50;37,59999847;10,10000038;0;0;NORGE
258177000;9257448;LLVI;LADEJARL;1;23.04.2021 16:40;Passenger Ship;490;50;37,59999847;10,10000038;0;0;NORGE
258177000;9257448;LLVI;LADEJARL;1;03.11.2021 18:45;Passenger Ship;490;50;37,59999847;10,10000038;0;0;NORGE
258177000;9257448;LLVI;LADEJARL;1;03.11.2021 15:22;Passenger Ship;490;50;37,59999847;10,10000038;0;0;NORGE
258177000;9257448;LLVI;LADEJARL;1;03.11.2021 15:06;Passenger Ship;490;50;37,59999847;10,10000038;0;0;NORGE
258177000;9257448;LLVI;LADEJARL;1;04.02.2021 06:30;Passenger Ship;490;50;37,59999847;10,10000038;0;0;NORGE
258177000;9257448;LLVI;LADEJARL;1;02.12.2021 14:00;Passenger Ship;490;50;37,59999847;10,10000038;0;0;NORGE
258177000;9257448;LLVI;LADEJARL;1;21.04.2021 05:15;Passenger Ship;490;50;37,59999847;10,10000038;0;0;NORGE
258177000;9257448;LLVI;LADEJARL;1;15.03.2021 18:17;Passenger Ship;490;50;37,59999847;10,10000038;0;0;NORGE
258177000;9257448;LLVI;LADEJARL;1;09.04.2021 16:45;Passenger Ship;490;50;37,59999847;10,10000038;0;0;NORGE
258177000;9257448;LLVI;LADEJARL;1;19.02.2021 17:16;Passenger Ship;490;50;37,59999847;10,10000038;0;0;NORGE
258177000;9257448;LLVI;LADEJARL;1;09.04.2021 16:15;Passenger Ship;490;50;37,59999847;10,10000038;0;0;NORGE
258177000;9257448;LLVI;LADEJARL;1;03.02.2021 15:05;Passenger Ship;490;50;37,59999847;10,10000038;0;0;NORGE
258177000;9257448;LLVI;LADEJARL;1;02.02.2021 18:45;Passenger Ship;490;50;37,59999847;10,10000038;0;0;NORGE
258177000;9257448;LLVI;LADEJARL;1;11.06.2021 16:40;Passenger Ship;490;50;37,59999847;10,10000038;0;0;NORGE
258177000;9257448;LLVI;LADEJARL;1;02.12.2021 08:13;Passenger Ship;490;50;37,59999847;10,10000038;0;0;NORGE
258177000;9257448;LLVI;LADEJARL;1;11.06.2021 16:25;Passenger Ship;490;50;37,59999847;10,10000038;0;0;NORGE
258177000;9257448;LLVI;LADEJARL;1;23.12.2021 06:23;Passenger Ship;490;50;37,59999847;10,10000038;0;0;NORGE
258177000;9257448;LLVI;LADEJARL;1;11.06.2021 14:21;Passenger Ship;490;50;37,59999847;10,10000038;0;0;NORGE
258177000;9257448;LLVI;LADEJARL;1;03.02.2021 15:21;Passenger Ship;490;50;37,59999847;10,10000038;0;0;NORGE
258177000;9257448;LLVI;LADEJARL;1;11.06.2021 13:46;Passenger Ship;490;50;37,59999847;10,10000038;0;0;NORGE
258177000;9257448;LLVI;LADEJARL;1;02.12.2021 05:23;Passenger Ship;490;50;37,59999847;10,10000038;0;0;NORGE
258177000;9257448;LLVI;LADEJARL;1;12.11.2021 15:05;Passenger Ship;490;50;37,59999847;10,10000038;0;0;NORGE
258177000;9257448;LLVI;LADEJARL;1;11.06.2021 11:36;Passenger Ship;490;50;37,59999847;10,10000038;0;0;NORGE
258177000;9257448;LLVI;LADEJARL;1;24.01.2022 19:16;Passenger Ship;490;50;37,59999847;10,10000038;0;0;NORGE
258177000;9257448;LLVI;LADEJARL;1;15.01.2021 15:22;Passenger Ship;490;50;37,59999847;10,10000038;0;0;NORGE
